Purchase_Fact_ID,Customer_ID,Product_ID,Channel_ID,Time_ID,Device_ID,Payment_ID,Marketing_ID,Shipping_ID,Purchase_Amount,Frequency_of_Purchase,Brand_Loyalty_Score,Product_Rating,Time_Spent_Research_Hours,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Discount_Used,Purchase_Intent,Time_to_Decision_Days
8033,65-533-1660,5,3,20240925,3,5,20,1,415.30,11,4,2,1,1,9,None,0,Impulsive,2
8034,65-533-1660,5,3,20240925,3,5,24,1,415.30,11,4,2,1,1,9,None,0,Impulsive,2
8035,65-533-1660,5,3,20240925,3,5,28,1,415.30,11,4,2,1,1,9,None,0,Impulsive,2
8036,65-533-1660,5,3,20240925,3,5,32,1,415.30,11,4,2,1,1,9,None,0,Impulsive,2
8037,65-533-1660,5,3,20240925,3,5,36,1,415.30,11,4,2,1,1,9,None,0,Impulsive,2
8038,65-533-1660,5,3,20240925,3,5,40,1,415.30,11,4,2,1,1,9,None,0,Impulsive,2
8039,65-533-1660,5,3,20240925,3,5,44,1,415.30,11,4,2,1,1,9,None,0,Impulsive,2
8040,65-533-1660,5,3,20240925,3,5,48,1,415.30,11,4,2,1,1,9,None,0,Impulsive,2
8041,98-376-8787,23,2,20241031,2,3,2,3,85.52,7,1,5,0,1,3,Low,0,Planned,7
8042,98-376-8787,23,2,20241031,2,3,6,3,85.52,7,1,5,0,1,3,Low,0,Planned,7
8043,98-376-8787,23,2,20241031,2,3,10,3,85.52,7,1,5,0,1,3,Low,0,Planned,7
8044,98-376-8787,23,2,20241031,2,3,14,3,85.52,7,1,5,0,1,3,Low,0,Planned,7
8045,98-376-8787,23,2,20241031,2,3,18,3,85.52,7,1,5,0,1,3,Low,0,Planned,7
8046,98-376-8787,23,2,20241031,2,3,22,3,85.52,7,1,5,0,1,3,Low,0,Planned,7
8047,98-376-8787,23,2,20241031,2,3,26,3,85.52,7,1,5,0,1,3,Low,0,Planned,7
8048,98-376-8787,23,2,20241031,2,3,30,3,85.52,7,1,5,0,1,3,Low,0,Planned,7
8049,98-376-8787,23,2,20241031,2,3,34,3,85.52,7,1,5,0,1,3,Low,0,Planned,7
8050,98-376-8787,23,2,20241031,2,3,38,3,85.52,7,1,5,0,1,3,Low,0,Planned,7
8051,98-376-8787,23,2,20241031,2,3,42,3,85.52,7,1,5,0,1,3,Low,0,Planned,7
8052,98-376-8787,23,2,20241031,2,3,46,3,85.52,7,1,5,0,1,3,Low,0,Planned,7
8053,18-938-9896,11,3,20240809,2,3,4,3,422.31,2,3,4,1,0,6,None,1,Impulsive,3
8054,18-938-9896,11,3,20240809,2,3,8,3,422.31,2,3,4,1,0,6,None,1,Impulsive,3
8055,18-938-9896,11,3,20240809,2,3,12,3,422.31,2,3,4,1,0,6,None,1,Impulsive,3
8056,18-938-9896,11,3,20240809,2,3,16,3,422.31,2,3,4,1,0,6,None,1,Impulsive,3
8057,18-938-9896,11,3,20240809,2,3,20,3,422.31,2,3,4,1,0,6,None,1,Impulsive,3
8058,18-938-9896,11,3,20240809,2,3,24,3,422.31,2,3,4,1,0,6,None,1,Impulsive,3
8059,18-938-9896,11,3,20240809,2,3,28,3,422.31,2,3,4,1,0,6,None,1,Impulsive,3
8060,18-938-9896,11,3,20240809,2,3,32,3,422.31,2,3,4,1,0,6,None,1,Impulsive,3
8061,18-938-9896,11,3,20240809,2,3,36,3,422.31,2,3,4,1,0,6,None,1,Impulsive,3
8062,18-938-9896,11,3,20240809,2,3,40,3,422.31,2,3,4,1,0,6,None,1,Impulsive,3
8063,18-938-9896,11,3,20240809,2,3,44,3,422.31,2,3,4,1,0,6,None,1,Impulsive,3
8064,18-938-9896,11,3,20240809,2,3,48,3,422.31,2,3,4,1,0,6,None,1,Impulsive,3
8065,04-829-7037,18,1,20241001,1,3,2,2,70.42,11,4,5,1,2,7,Low,0,Need-based,14
8066,04-829-7037,18,1,20241001,1,3,6,2,70.42,11,4,5,1,2,7,Low,0,Need-based,14
8067,04-829-7037,18,1,20241001,1,3,10,2,70.42,11,4,5,1,2,7,Low,0,Need-based,14
8068,04-829-7037,18,1,20241001,1,3,14,2,70.42,11,4,5,1,2,7,Low,0,Need-based,14
8069,04-829-7037,18,1,20241001,1,3,18,2,70.42,11,4,5,1,2,7,Low,0,Need-based,14
8070,04-829-7037,18,1,20241001,1,3,22,2,70.42,11,4,5,1,2,7,Low,0,Need-based,14
8071,04-829-7037,18,1,20241001,1,3,26,2,70.42,11,4,5,1,2,7,Low,0,Need-based,14
8072,04-829-7037,18,1,20241001,1,3,30,2,70.42,11,4,5,1,2,7,Low,0,Need-based,14
8073,04-829-7037,18,1,20241001,1,3,34,2,70.42,11,4,5,1,2,7,Low,0,Need-based,14
8074,04-829-7037,18,1,20241001,1,3,38,2,70.42,11,4,5,1,2,7,Low,0,Need-based,14
8075,04-829-7037,18,1,20241001,1,3,42,2,70.42,11,4,5,1,2,7,Low,0,Need-based,14
8076,04-829-7037,18,1,20241001,1,3,46,2,70.42,11,4,5,1,2,7,Low,0,Need-based,14
8077,93-455-0576,14,2,20240616,3,2,2,2,437.40,6,1,4,1,2,5,Low,0,Planned,1
8078,93-455-0576,14,2,20240616,3,2,6,2,437.40,6,1,4,1,2,5,Low,0,Planned,1
8079,93-455-0576,14,2,20240616,3,2,10,2,437.40,6,1,4,1,2,5,Low,0,Planned,1
8080,93-455-0576,14,2,20240616,3,2,14,2,437.40,6,1,4,1,2,5,Low,0,Planned,1
8081,93-455-0576,14,2,20240616,3,2,18,2,437.40,6,1,4,1,2,5,Low,0,Planned,1
8082,93-455-0576,14,2,20240616,3,2,22,2,437.40,6,1,4,1,2,5,Low,0,Planned,1
8083,93-455-0576,14,2,20240616,3,2,26,2,437.40,6,1,4,1,2,5,Low,0,Planned,1
8084,93-455-0576,14,2,20240616,3,2,30,2,437.40,6,1,4,1,2,5,Low,0,Planned,1
8085,93-455-0576,14,2,20240616,3,2,34,2,437.40,6,1,4,1,2,5,Low,0,Planned,1
8086,93-455-0576,14,2,20240616,3,2,38,2,437.40,6,1,4,1,2,5,Low,0,Planned,1
8087,93-455-0576,14,2,20240616,3,2,42,2,437.40,6,1,4,1,2,5,Low,0,Planned,1
8088,93-455-0576,14,2,20240616,3,2,46,2,437.40,6,1,4,1,2,5,Low,0,Planned,1
8089,84-637-9188,9,2,20240328,3,3,2,3,207.11,4,1,4,2,0,1,Low,1,Need-based,2
8090,84-637-9188,9,2,20240328,3,3,6,3,207.11,4,1,4,2,0,1,Low,1,Need-based,2
8091,84-637-9188,9,2,20240328,3,3,10,3,207.11,4,1,4,2,0,1,Low,1,Need-based,2
8092,84-637-9188,9,2,20240328,3,3,14,3,207.11,4,1,4,2,0,1,Low,1,Need-based,2
8093,84-637-9188,9,2,20240328,3,3,18,3,207.11,4,1,4,2,0,1,Low,1,Need-based,2
8094,84-637-9188,9,2,20240328,3,3,22,3,207.11,4,1,4,2,0,1,Low,1,Need-based,2
8095,84-637-9188,9,2,20240328,3,3,26,3,207.11,4,1,4,2,0,1,Low,1,Need-based,2
8096,84-637-9188,9,2,20240328,3,3,30,3,207.11,4,1,4,2,0,1,Low,1,Need-based,2
8097,84-637-9188,9,2,20240328,3,3,34,3,207.11,4,1,4,2,0,1,Low,1,Need-based,2
8098,84-637-9188,9,2,20240328,3,3,38,3,207.11,4,1,4,2,0,1,Low,1,Need-based,2
8099,84-637-9188,9,2,20240328,3,3,42,3,207.11,4,1,4,2,0,1,Low,1,Need-based,2
8100,84-637-9188,9,2,20240328,3,3,46,3,207.11,4,1,4,2,0,1,Low,1,Need-based,2
8101,01-484-8220,7,3,20240210,2,3,1,3,330.27,3,3,2,1,1,9,High,1,Impulsive,9
8102,01-484-8220,7,3,20240210,2,3,5,3,330.27,3,3,2,1,1,9,High,1,Impulsive,9
8103,01-484-8220,7,3,20240210,2,3,9,3,330.27,3,3,2,1,1,9,High,1,Impulsive,9
8104,01-484-8220,7,3,20240210,2,3,13,3,330.27,3,3,2,1,1,9,High,1,Impulsive,9
8105,01-484-8220,7,3,20240210,2,3,17,3,330.27,3,3,2,1,1,9,High,1,Impulsive,9
8106,01-484-8220,7,3,20240210,2,3,21,3,330.27,3,3,2,1,1,9,High,1,Impulsive,9
8107,01-484-8220,7,3,20240210,2,3,25,3,330.27,3,3,2,1,1,9,High,1,Impulsive,9
8108,01-484-8220,7,3,20240210,2,3,29,3,330.27,3,3,2,1,1,9,High,1,Impulsive,9
8109,01-484-8220,7,3,20240210,2,3,33,3,330.27,3,3,2,1,1,9,High,1,Impulsive,9
8110,01-484-8220,7,3,20240210,2,3,37,3,330.27,3,3,2,1,1,9,High,1,Impulsive,9
8111,01-484-8220,7,3,20240210,2,3,41,3,330.27,3,3,2,1,1,9,High,1,Impulsive,9
8112,01-484-8220,7,3,20240210,2,3,45,3,330.27,3,3,2,1,1,9,High,1,Impulsive,9
8113,11-121-0709,13,1,20240902,2,2,1,2,410.29,10,2,4,1,2,4,High,1,Planned,1
8114,11-121-0709,13,1,20240902,2,2,5,2,410.29,10,2,4,1,2,4,High,1,Planned,1
8115,11-121-0709,13,1,20240902,2,2,9,2,410.29,10,2,4,1,2,4,High,1,Planned,1
8116,11-121-0709,13,1,20240902,2,2,13,2,410.29,10,2,4,1,2,4,High,1,Planned,1
8117,11-121-0709,13,1,20240902,2,2,17,2,410.29,10,2,4,1,2,4,High,1,Planned,1
8118,11-121-0709,13,1,20240902,2,2,21,2,410.29,10,2,4,1,2,4,High,1,Planned,1
8119,11-121-0709,13,1,20240902,2,2,25,2,410.29,10,2,4,1,2,4,High,1,Planned,1
8120,11-121-0709,13,1,20240902,2,2,29,2,410.29,10,2,4,1,2,4,High,1,Planned,1
8121,11-121-0709,13,1,20240902,2,2,33,2,410.29,10,2,4,1,2,4,High,1,Planned,1
8122,11-121-0709,13,1,20240902,2,2,37,2,410.29,10,2,4,1,2,4,High,1,Planned,1
8123,11-121-0709,13,1,20240902,2,2,41,2,410.29,10,2,4,1,2,4,High,1,Planned,1
8124,11-121-0709,13,1,20240902,2,2,45,2,410.29,10,2,4,1,2,4,High,1,Planned,1
8125,36-649-0081,7,1,20240912,2,2,2,3,400.86,7,3,3,1,1,7,Low,1,Planned,5
8126,36-649-0081,7,1,20240912,2,2,6,3,400.86,7,3,3,1,1,7,Low,1,Planned,5
8127,36-649-0081,7,1,20240912,2,2,10,3,400.86,7,3,3,1,1,7,Low,1,Planned,5
8128,36-649-0081,7,1,20240912,2,2,14,3,400.86,7,3,3,1,1,7,Low,1,Planned,5
8129,36-649-0081,7,1,20240912,2,2,18,3,400.86,7,3,3,1,1,7,Low,1,Planned,5
8130,36-649-0081,7,1,20240912,2,2,22,3,400.86,7,3,3,1,1,7,Low,1,Planned,5
8131,36-649-0081,7,1,20240912,2,2,26,3,400.86,7,3,3,1,1,7,Low,1,Planned,5
8132,36-649-0081,7,1,20240912,2,2,30,3,400.86,7,3,3,1,1,7,Low,1,Planned,5
8133,36-649-0081,7,1,20240912,2,2,34,3,400.86,7,3,3,1,1,7,Low,1,Planned,5
8134,36-649-0081,7,1,20240912,2,2,38,3,400.86,7,3,3,1,1,7,Low,1,Planned,5
8135,36-649-0081,7,1,20240912,2,2,42,3,400.86,7,3,3,1,1,7,Low,1,Planned,5
8136,36-649-0081,7,1,20240912,2,2,46,3,400.86,7,3,3,1,1,7,Low,1,Planned,5
8137,61-176-8712,22,3,20240831,1,4,4,2,225.12,11,3,2,1,0,1,None,1,Planned,6
8138,61-176-8712,22,3,20240831,1,4,8,2,225.12,11,3,2,1,0,1,None,1,Planned,6
8139,61-176-8712,22,3,20240831,1,4,12,2,225.12,11,3,2,1,0,1,None,1,Planned,6
8140,61-176-8712,22,3,20240831,1,4,16,2,225.12,11,3,2,1,0,1,None,1,Planned,6
8141,61-176-8712,22,3,20240831,1,4,20,2,225.12,11,3,2,1,0,1,None,1,Planned,6
8142,61-176-8712,22,3,20240831,1,4,24,2,225.12,11,3,2,1,0,1,None,1,Planned,6
8143,61-176-8712,22,3,20240831,1,4,28,2,225.12,11,3,2,1,0,1,None,1,Planned,6
8144,61-176-8712,22,3,20240831,1,4,32,2,225.12,11,3,2,1,0,1,None,1,Planned,6
8145,61-176-8712,22,3,20240831,1,4,36,2,225.12,11,3,2,1,0,1,None,1,Planned,6
8146,61-176-8712,22,3,20240831,1,4,40,2,225.12,11,3,2,1,0,1,None,1,Planned,6
8147,61-176-8712,22,3,20240831,1,4,44,2,225.12,11,3,2,1,0,1,None,1,Planned,6
8148,61-176-8712,22,3,20240831,1,4,48,2,225.12,11,3,2,1,0,1,None,1,Planned,6
8149,75-526-2611,22,1,20240122,2,3,3,2,273.48,12,5,3,2,0,5,Medium,1,Wants-based,5
8150,75-526-2611,22,1,20240122,2,3,7,2,273.48,12,5,3,2,0,5,Medium,1,Wants-based,5
8151,75-526-2611,22,1,20240122,2,3,11,2,273.48,12,5,3,2,0,5,Medium,1,Wants-based,5
8152,75-526-2611,22,1,20240122,2,3,15,2,273.48,12,5,3,2,0,5,Medium,1,Wants-based,5
8153,75-526-2611,22,1,20240122,2,3,19,2,273.48,12,5,3,2,0,5,Medium,1,Wants-based,5
8154,75-526-2611,22,1,20240122,2,3,23,2,273.48,12,5,3,2,0,5,Medium,1,Wants-based,5
8155,75-526-2611,22,1,20240122,2,3,27,2,273.48,12,5,3,2,0,5,Medium,1,Wants-based,5
8156,75-526-2611,22,1,20240122,2,3,31,2,273.48,12,5,3,2,0,5,Medium,1,Wants-based,5
8157,75-526-2611,22,1,20240122,2,3,35,2,273.48,12,5,3,2,0,5,Medium,1,Wants-based,5
8158,75-526-2611,22,1,20240122,2,3,39,2,273.48,12,5,3,2,0,5,Medium,1,Wants-based,5
8159,75-526-2611,22,1,20240122,2,3,43,2,273.48,12,5,3,2,0,5,Medium,1,Wants-based,5
8160,75-526-2611,22,1,20240122,2,3,47,2,273.48,12,5,3,2,0,5,Medium,1,Wants-based,5
8161,72-339-1854,6,1,20240830,1,4,3,2,363.84,11,3,2,1,0,3,Medium,1,Impulsive,5
8162,72-339-1854,6,1,20240830,1,4,7,2,363.84,11,3,2,1,0,3,Medium,1,Impulsive,5
8163,72-339-1854,6,1,20240830,1,4,11,2,363.84,11,3,2,1,0,3,Medium,1,Impulsive,5
8164,72-339-1854,6,1,20240830,1,4,15,2,363.84,11,3,2,1,0,3,Medium,1,Impulsive,5
8165,72-339-1854,6,1,20240830,1,4,19,2,363.84,11,3,2,1,0,3,Medium,1,Impulsive,5
8166,72-339-1854,6,1,20240830,1,4,23,2,363.84,11,3,2,1,0,3,Medium,1,Impulsive,5
8167,72-339-1854,6,1,20240830,1,4,27,2,363.84,11,3,2,1,0,3,Medium,1,Impulsive,5
8168,72-339-1854,6,1,20240830,1,4,31,2,363.84,11,3,2,1,0,3,Medium,1,Impulsive,5
8169,72-339-1854,6,1,20240830,1,4,35,2,363.84,11,3,2,1,0,3,Medium,1,Impulsive,5
8170,72-339-1854,6,1,20240830,1,4,39,2,363.84,11,3,2,1,0,3,Medium,1,Impulsive,5
8171,72-339-1854,6,1,20240830,1,4,43,2,363.84,11,3,2,1,0,3,Medium,1,Impulsive,5
8172,72-339-1854,6,1,20240830,1,4,47,2,363.84,11,3,2,1,0,3,Medium,1,Impulsive,5
8173,80-360-6324,11,1,20240723,1,1,4,1,302.60,9,1,4,2,2,10,None,0,Impulsive,2
8174,80-360-6324,11,1,20240723,1,1,8,1,302.60,9,1,4,2,2,10,None,0,Impulsive,2
8175,80-360-6324,11,1,20240723,1,1,12,1,302.60,9,1,4,2,2,10,None,0,Impulsive,2
8176,80-360-6324,11,1,20240723,1,1,16,1,302.60,9,1,4,2,2,10,None,0,Impulsive,2
8177,80-360-6324,11,1,20240723,1,1,20,1,302.60,9,1,4,2,2,10,None,0,Impulsive,2
8178,80-360-6324,11,1,20240723,1,1,24,1,302.60,9,1,4,2,2,10,None,0,Impulsive,2
8179,80-360-6324,11,1,20240723,1,1,28,1,302.60,9,1,4,2,2,10,None,0,Impulsive,2
8180,80-360-6324,11,1,20240723,1,1,32,1,302.60,9,1,4,2,2,10,None,0,Impulsive,2
8181,80-360-6324,11,1,20240723,1,1,36,1,302.60,9,1,4,2,2,10,None,0,Impulsive,2
8182,80-360-6324,11,1,20240723,1,1,40,1,302.60,9,1,4,2,2,10,None,0,Impulsive,2
8183,80-360-6324,11,1,20240723,1,1,44,1,302.60,9,1,4,2,2,10,None,0,Impulsive,2
8184,80-360-6324,11,1,20240723,1,1,48,1,302.60,9,1,4,2,2,10,None,0,Impulsive,2
8185,24-591-4327,15,1,20240411,1,3,1,1,317.09,6,1,1,1,2,2,High,1,Impulsive,4
8186,24-591-4327,15,1,20240411,1,3,5,1,317.09,6,1,1,1,2,2,High,1,Impulsive,4
8187,24-591-4327,15,1,20240411,1,3,9,1,317.09,6,1,1,1,2,2,High,1,Impulsive,4
8188,24-591-4327,15,1,20240411,1,3,13,1,317.09,6,1,1,1,2,2,High,1,Impulsive,4
8189,24-591-4327,15,1,20240411,1,3,17,1,317.09,6,1,1,1,2,2,High,1,Impulsive,4
8190,24-591-4327,15,1,20240411,1,3,21,1,317.09,6,1,1,1,2,2,High,1,Impulsive,4
8191,24-591-4327,15,1,20240411,1,3,25,1,317.09,6,1,1,1,2,2,High,1,Impulsive,4
8192,24-591-4327,15,1,20240411,1,3,29,1,317.09,6,1,1,1,2,2,High,1,Impulsive,4
8193,24-591-4327,15,1,20240411,1,3,33,1,317.09,6,1,1,1,2,2,High,1,Impulsive,4
8194,24-591-4327,15,1,20240411,1,3,37,1,317.09,6,1,1,1,2,2,High,1,Impulsive,4
8195,24-591-4327,15,1,20240411,1,3,41,1,317.09,6,1,1,1,2,2,High,1,Impulsive,4
8196,24-591-4327,15,1,20240411,1,3,45,1,317.09,6,1,1,1,2,2,High,1,Impulsive,4
8197,58-487-8848,22,2,20240711,3,5,1,2,193.32,9,4,3,0,0,8,High,0,Wants-based,6
8198,58-487-8848,22,2,20240711,3,5,5,2,193.32,9,4,3,0,0,8,High,0,Wants-based,6
8199,58-487-8848,22,2,20240711,3,5,9,2,193.32,9,4,3,0,0,8,High,0,Wants-based,6
8200,58-487-8848,22,2,20240711,3,5,13,2,193.32,9,4,3,0,0,8,High,0,Wants-based,6
8201,58-487-8848,22,2,20240711,3,5,17,2,193.32,9,4,3,0,0,8,High,0,Wants-based,6
8202,58-487-8848,22,2,20240711,3,5,21,2,193.32,9,4,3,0,0,8,High,0,Wants-based,6
8203,58-487-8848,22,2,20240711,3,5,25,2,193.32,9,4,3,0,0,8,High,0,Wants-based,6
8204,58-487-8848,22,2,20240711,3,5,29,2,193.32,9,4,3,0,0,8,High,0,Wants-based,6
8205,58-487-8848,22,2,20240711,3,5,33,2,193.32,9,4,3,0,0,8,High,0,Wants-based,6
8206,58-487-8848,22,2,20240711,3,5,37,2,193.32,9,4,3,0,0,8,High,0,Wants-based,6
8207,58-487-8848,22,2,20240711,3,5,41,2,193.32,9,4,3,0,0,8,High,0,Wants-based,6
8208,58-487-8848,22,2,20240711,3,5,45,2,193.32,9,4,3,0,0,8,High,0,Wants-based,6
8209,61-453-3503,3,1,20240916,1,2,3,3,282.24,6,2,3,2,1,7,Medium,1,Need-based,1
8210,61-453-3503,3,1,20240916,1,2,7,3,282.24,6,2,3,2,1,7,Medium,1,Need-based,1
8211,61-453-3503,3,1,20240916,1,2,11,3,282.24,6,2,3,2,1,7,Medium,1,Need-based,1
8212,61-453-3503,3,1,20240916,1,2,15,3,282.24,6,2,3,2,1,7,Medium,1,Need-based,1
8213,61-453-3503,3,1,20240916,1,2,19,3,282.24,6,2,3,2,1,7,Medium,1,Need-based,1
8214,61-453-3503,3,1,20240916,1,2,23,3,282.24,6,2,3,2,1,7,Medium,1,Need-based,1
8215,61-453-3503,3,1,20240916,1,2,27,3,282.24,6,2,3,2,1,7,Medium,1,Need-based,1
8216,61-453-3503,3,1,20240916,1,2,31,3,282.24,6,2,3,2,1,7,Medium,1,Need-based,1
8217,61-453-3503,3,1,20240916,1,2,35,3,282.24,6,2,3,2,1,7,Medium,1,Need-based,1
8218,61-453-3503,3,1,20240916,1,2,39,3,282.24,6,2,3,2,1,7,Medium,1,Need-based,1
8219,61-453-3503,3,1,20240916,1,2,43,3,282.24,6,2,3,2,1,7,Medium,1,Need-based,1
8220,61-453-3503,3,1,20240916,1,2,47,3,282.24,6,2,3,2,1,7,Medium,1,Need-based,1
8221,63-680-7694,7,1,20240922,3,5,4,3,154.19,6,5,4,1,2,1,None,1,Need-based,1
8222,63-680-7694,7,1,20240922,3,5,8,3,154.19,6,5,4,1,2,1,None,1,Need-based,1
8223,63-680-7694,7,1,20240922,3,5,12,3,154.19,6,5,4,1,2,1,None,1,Need-based,1
8224,63-680-7694,7,1,20240922,3,5,16,3,154.19,6,5,4,1,2,1,None,1,Need-based,1
8225,63-680-7694,7,1,20240922,3,5,20,3,154.19,6,5,4,1,2,1,None,1,Need-based,1
8226,63-680-7694,7,1,20240922,3,5,24,3,154.19,6,5,4,1,2,1,None,1,Need-based,1
8227,63-680-7694,7,1,20240922,3,5,28,3,154.19,6,5,4,1,2,1,None,1,Need-based,1
8228,63-680-7694,7,1,20240922,3,5,32,3,154.19,6,5,4,1,2,1,None,1,Need-based,1
8229,63-680-7694,7,1,20240922,3,5,36,3,154.19,6,5,4,1,2,1,None,1,Need-based,1
8230,63-680-7694,7,1,20240922,3,5,40,3,154.19,6,5,4,1,2,1,None,1,Need-based,1
8231,63-680-7694,7,1,20240922,3,5,44,3,154.19,6,5,4,1,2,1,None,1,Need-based,1
8232,63-680-7694,7,1,20240922,3,5,48,3,154.19,6,5,4,1,2,1,None,1,Need-based,1
8233,51-431-7150,6,3,20241103,1,5,1,1,84.15,10,1,3,1,2,1,High,1,Impulsive,1
8234,51-431-7150,6,3,20241103,1,5,5,1,84.15,10,1,3,1,2,1,High,1,Impulsive,1
8235,51-431-7150,6,3,20241103,1,5,9,1,84.15,10,1,3,1,2,1,High,1,Impulsive,1
8236,51-431-7150,6,3,20241103,1,5,13,1,84.15,10,1,3,1,2,1,High,1,Impulsive,1
8237,51-431-7150,6,3,20241103,1,5,17,1,84.15,10,1,3,1,2,1,High,1,Impulsive,1
8238,51-431-7150,6,3,20241103,1,5,21,1,84.15,10,1,3,1,2,1,High,1,Impulsive,1
8239,51-431-7150,6,3,20241103,1,5,25,1,84.15,10,1,3,1,2,1,High,1,Impulsive,1
8240,51-431-7150,6,3,20241103,1,5,29,1,84.15,10,1,3,1,2,1,High,1,Impulsive,1
8241,51-431-7150,6,3,20241103,1,5,33,1,84.15,10,1,3,1,2,1,High,1,Impulsive,1
8242,51-431-7150,6,3,20241103,1,5,37,1,84.15,10,1,3,1,2,1,High,1,Impulsive,1
8243,51-431-7150,6,3,20241103,1,5,41,1,84.15,10,1,3,1,2,1,High,1,Impulsive,1
8244,51-431-7150,6,3,20241103,1,5,45,1,84.15,10,1,3,1,2,1,High,1,Impulsive,1
8245,23-039-9347,13,3,20240515,3,2,4,1,214.69,7,4,4,0,1,7,None,1,Wants-based,9
8246,23-039-9347,13,3,20240515,3,2,8,1,214.69,7,4,4,0,1,7,None,1,Wants-based,9
8247,23-039-9347,13,3,20240515,3,2,12,1,214.69,7,4,4,0,1,7,None,1,Wants-based,9
8248,23-039-9347,13,3,20240515,3,2,16,1,214.69,7,4,4,0,1,7,None,1,Wants-based,9
8249,23-039-9347,13,3,20240515,3,2,20,1,214.69,7,4,4,0,1,7,None,1,Wants-based,9
8250,23-039-9347,13,3,20240515,3,2,24,1,214.69,7,4,4,0,1,7,None,1,Wants-based,9
8251,23-039-9347,13,3,20240515,3,2,28,1,214.69,7,4,4,0,1,7,None,1,Wants-based,9
8252,23-039-9347,13,3,20240515,3,2,32,1,214.69,7,4,4,0,1,7,None,1,Wants-based,9
8253,23-039-9347,13,3,20240515,3,2,36,1,214.69,7,4,4,0,1,7,None,1,Wants-based,9
8254,23-039-9347,13,3,20240515,3,2,40,1,214.69,7,4,4,0,1,7,None,1,Wants-based,9
8255,23-039-9347,13,3,20240515,3,2,44,1,214.69,7,4,4,0,1,7,None,1,Wants-based,9
8256,23-039-9347,13,3,20240515,3,2,48,1,214.69,7,4,4,0,1,7,None,1,Wants-based,9
8257,18-832-6916,15,2,20241124,2,2,2,1,61.21,12,5,5,0,0,5,Low,1,Planned,13
8258,18-832-6916,15,2,20241124,2,2,6,1,61.21,12,5,5,0,0,5,Low,1,Planned,13
8259,18-832-6916,15,2,20241124,2,2,10,1,61.21,12,5,5,0,0,5,Low,1,Planned,13
8260,18-832-6916,15,2,20241124,2,2,14,1,61.21,12,5,5,0,0,5,Low,1,Planned,13
8261,18-832-6916,15,2,20241124,2,2,18,1,61.21,12,5,5,0,0,5,Low,1,Planned,13
8262,18-832-6916,15,2,20241124,2,2,22,1,61.21,12,5,5,0,0,5,Low,1,Planned,13
8263,18-832-6916,15,2,20241124,2,2,26,1,61.21,12,5,5,0,0,5,Low,1,Planned,13
8264,18-832-6916,15,2,20241124,2,2,30,1,61.21,12,5,5,0,0,5,Low,1,Planned,13
8265,18-832-6916,15,2,20241124,2,2,34,1,61.21,12,5,5,0,0,5,Low,1,Planned,13
8266,18-832-6916,15,2,20241124,2,2,38,1,61.21,12,5,5,0,0,5,Low,1,Planned,13
8267,18-832-6916,15,2,20241124,2,2,42,1,61.21,12,5,5,0,0,5,Low,1,Planned,13
8268,18-832-6916,15,2,20241124,2,2,46,1,61.21,12,5,5,0,0,5,Low,1,Planned,13
8269,29-438-8126,11,1,20240331,2,1,2,2,462.48,11,1,3,0,2,2,Low,0,Planned,12
8270,29-438-8126,11,1,20240331,2,1,6,2,462.48,11,1,3,0,2,2,Low,0,Planned,12
8271,29-438-8126,11,1,20240331,2,1,10,2,462.48,11,1,3,0,2,2,Low,0,Planned,12
8272,29-438-8126,11,1,20240331,2,1,14,2,462.48,11,1,3,0,2,2,Low,0,Planned,12
8273,29-438-8126,11,1,20240331,2,1,18,2,462.48,11,1,3,0,2,2,Low,0,Planned,12
8274,29-438-8126,11,1,20240331,2,1,22,2,462.48,11,1,3,0,2,2,Low,0,Planned,12
8275,29-438-8126,11,1,20240331,2,1,26,2,462.48,11,1,3,0,2,2,Low,0,Planned,12
8276,29-438-8126,11,1,20240331,2,1,30,2,462.48,11,1,3,0,2,2,Low,0,Planned,12
8277,29-438-8126,11,1,20240331,2,1,34,2,462.48,11,1,3,0,2,2,Low,0,Planned,12
8278,29-438-8126,11,1,20240331,2,1,38,2,462.48,11,1,3,0,2,2,Low,0,Planned,12
8279,29-438-8126,11,1,20240331,2,1,42,2,462.48,11,1,3,0,2,2,Low,0,Planned,12
8280,29-438-8126,11,1,20240331,2,1,46,2,462.48,11,1,3,0,2,2,Low,0,Planned,12
8281,64-490-6975,9,2,20240317,1,2,1,3,367.70,3,3,5,2,2,3,High,1,Need-based,3
8282,64-490-6975,9,2,20240317,1,2,5,3,367.70,3,3,5,2,2,3,High,1,Need-based,3
8283,64-490-6975,9,2,20240317,1,2,9,3,367.70,3,3,5,2,2,3,High,1,Need-based,3
8284,64-490-6975,9,2,20240317,1,2,13,3,367.70,3,3,5,2,2,3,High,1,Need-based,3
8285,64-490-6975,9,2,20240317,1,2,17,3,367.70,3,3,5,2,2,3,High,1,Need-based,3
8286,64-490-6975,9,2,20240317,1,2,21,3,367.70,3,3,5,2,2,3,High,1,Need-based,3
8287,64-490-6975,9,2,20240317,1,2,25,3,367.70,3,3,5,2,2,3,High,1,Need-based,3
8288,64-490-6975,9,2,20240317,1,2,29,3,367.70,3,3,5,2,2,3,High,1,Need-based,3
8289,64-490-6975,9,2,20240317,1,2,33,3,367.70,3,3,5,2,2,3,High,1,Need-based,3
